latency_ms,jitter_ms,packet_loss_pct,is_external,samples_count,label
40.64,8.7,0.501,1,24,2
38.79,1.0,0.602,1,19,2
20.94,3.34,0.004,0,15,0
3.94,0.71,0.078,0,20,0
16.24,2.25,0.257,0,18,0
145.29,20.52,1.665,1,5,1
161.2,23.38,3.848,1,8,1
3.51,0.35,0.095,0,22,0
13.02,0.77,0.051,0,6,0
5.32,3.32,0.066,0,22,0
36.46,6.93,0.023,1,21,2
5.38,1.12,0.01,0,19,0
9.52,1.7,0.099,0,20,0
25.13,8.21,0.127,1,11,2
41.48,1.0,0.011,1,26,2
25.25,11.28,0.014,1,18,2
1.0,2.81,0.075,0,6,0
20.16,6.06,0.211,1,11,2
26.93,3.19,0.707,1,9,2
36.07,4.3,0.27,1,13,2
44.63,5.84,0.033,1,9,2
101.83,24.1,5.804,1,12,1
5.84,6.9,0.051,0,22,0
23.42,8.62,0.114,1,11,2
97.66,9.23,3.326,1,12,1
30.0,2.07,0.11,0,18,0
48.86,4.42,0.545,1,21,2
30.62,6.39,0.454,0,5,0
206.64,82.33,8.146,1,3,1
31.04,4.2,0.742,0,12,0
129.06,12.51,1.6,1,3,1
54.47,4.51,0.427,1,12,2
114.19,10.36,3.165,1,14,1
21.06,7.27,0.024,1,14,2
97.02,44.11,2.618,1,13,1
5.82,2.64,0.081,0,9,0
11.88,6.43,0.015,0,11,0
109.46,22.68,2.407,1,3,1
131.19,14.73,4.626,1,3,1
88.81,13.39,1.207,1,14,2
111.28,26.39,1.611,1,6,1
72.41,17.66,1.449,1,8,2
35.29,6.23,0.07,1,11,2
119.57,53.96,2.366,1,19,1
5.49,3.49,0.01,0,11,0
54.19,9.12,0.022,1,23,2
45.91,9.16,0.158,1,9,2
123.94,10.3,5.969,1,9,1
17.7,0.34,0.079,0,8,0
253.23,45.96,6.05,1,8,1
16.93,7.18,0.269,0,7,0
5.13,1.73,0.155,0,14,0
10.0,5.99,0.733,1,10,2
6.61,0.32,0.026,0,11,0
10.0,5.55,0.103,1,6,2
110.54,29.13,3.954,1,6,1
19.09,4.9,0.233,1,26,2
43.37,11.31,0.864,1,12,2
123.91,19.78,3.041,1,17,1
30.68,4.93,0.424,0,19,0
9.82,1.82,0.055,0,16,0
24.21,5.92,0.355,1,20,2
38.14,7.79,0.576,0,19,0
5.3,3.27,0.029,0,27,0
11.62,2.1,0.168,0,17,0
22.02,5.61,0.084,0,11,0
112.53,8.0,1.5,1,11,1
27.8,3.29,0.417,1,25,2
9.88,3.53,0.006,0,7,0
28.78,3.22,0.071,1,6,2
32.55,4.62,0.422,0,9,0
1.15,2.51,0.16,0,8,0
5.18,2.08,0.047,0,11,0
135.92,22.28,3.07,1,11,1
5.55,0.62,0.076,0,16,0
127.19,28.41,4.812,1,16,1
153.76,12.23,2.394,1,12,1
61.01,10.13,1.384,1,14,1
15.57,0.91,0.033,0,18,0
5.8,0.39,0.023,0,28,0
1.12,0.1,0.5,0,17,0
48.16,7.1,0.164,1,25,2
348.54,95.85,9.299,1,6,1
19.56,7.29,0.4,1,5,2
5.53,0.99,0.14,0,18,0
4.41,0.6,0.085,0,10,0
1.91,1.66,0.09,0,23,0
66.99,15.07,1.047,1,5,1
224.06,37.52,2.277,1,11,1
70.67,10.72,1.575,1,9,2
128.42,45.28,5.816,1,17,1
104.08,14.52,8.75,1,19,1
36.14,6.59,0.143,1,9,2
28.29,3.81,0.323,1,28,2
39.81,5.27,0.584,1,28,2
140.88,38.81,7.102,1,4,1
3.32,3.53,0.234,0,19,0
60.0,51.07,10.486,1,6,1
94.44,33.1,3.589,1,17,1
176.73,38.45,2.438,1,6,1
6.33,0.98,0.129,0,13,0
83.36,55.59,3.308,1,5,1
42.96,3.38,0.178,1,12,2
14.16,1.0,0.007,0,14,0
3.25,3.28,0.5,0,14,0
143.11,24.12,3.562,1,8,1
30.25,6.38,0.483,1,26,2
52.7,8.85,0.153,1,27,2
75.21,31.77,4.491,1,3,1
162.1,34.87,4.839,1,16,1
11.2,1.5,0.095,0,6,0
131.9,12.78,4.423,1,6,1
84.4,10.4,1.587,1,6,1
10.0,9.44,1.02,1,25,2
92.03,22.66,6.234,1,16,1
131.41,16.69,4.442,1,16,1
19.26,6.44,0.109,1,16,2
31.64,7.95,0.052,1,18,2
44.51,6.48,0.069,1,29,2
72.4,38.12,1.618,1,4,1
66.54,8.7,5.082,1,15,1
45.79,9.49,1.028,1,29,2
31.9,7.61,0.411,1,15,2
142.76,25.85,1.794,1,10,1
1.21,3.47,0.107,0,11,0
126.5,23.67,2.49,1,8,1
10.0,7.6,0.178,1,21,2
7.29,2.14,0.283,0,23,0
143.6,27.21,3.784,1,4,1
10.0,3.74,0.522,1,11,2
1.02,1.28,0.022,0,22,0
60.0,36.74,4.063,1,8,1
30.42,3.39,0.132,1,19,2
145.63,8.0,4.392,1,14,1
17.39,10.53,0.221,1,16,2
155.93,25.35,6.724,1,8,1
60.0,55.15,5.585,1,7,1
489.63,78.02,9.92,1,3,1
137.03,40.22,4.625,1,10,1
45.81,2.09,0.429,1,15,2
96.77,41.17,5.549,1,17,1
3.35,0.36,0.32,0,26,0
12.34,0.1,0.002,0,27,0
79.16,10.74,2.491,1,11,1
55.55,4.05,0.747,1,7,2
30.15,5.94,0.195,1,25,2
150.46,8.0,1.5,1,19,1
29.26,0.72,0.176,0,22,0
11.83,1.12,0.1,0,22,0
8.75,3.6,0.096,0,28,0
37.81,1.41,0.031,1,19,2
23.07,1.18,0.394,0,26,0
6.35,8.0,0.033,0,13,0
107.58,8.0,3.633,1,7,1
17.97,6.2,0.468,1,17,2
60.0,13.9,6.95,1,12,1
38.83,8.78,0.407,1,16,2
132.92,32.05,3.982,1,3,1
111.34,32.77,5.471,1,13,1
11.74,0.14,0.118,0,20,0
124.65,56.75,5.1,1,7,1
128.67,28.32,3.238,1,5,1
10.16,0.73,0.277,0,28,0
71.97,12.1,1.85,1,5,2
3.72,5.83,0.083,0,11,0
186.1,21.6,2.295,1,9,1
88.86,13.1,1.884,1,9,2
28.62,1.0,0.375,1,28,2
102.72,43.08,1.5,1,14,1
104.6,8.0,5.776,1,10,1
138.77,34.34,2.402,1,17,1
11.6,7.41,0.16,0,14,0
11.77,1.3,0.03,0,5,0
101.07,10.34,4.932,1,12,1
26.38,6.64,0.324,1,18,2
120.76,24.01,2.657,1,17,1
23.0,2.19,0.028,1,7,2
20.76,5.43,0.054,1,28,2
485.53,87.97,5.856,1,8,1
54.49,8.98,0.49,1,12,2
29.34,7.92,0.038,1,16,2
46.33,5.2,0.125,1,11,2
9.37,2.29,0.158,0,27,0
15.16,0.59,0.166,0,29,0
21.44,1.0,0.373,1,14,2
52.2,5.55,0.148,1,26,2
134.27,29.78,5.598,1,5,1
40.4,6.35,0.016,1,13,2
73.15,22.1,1.5,1,17,1
24.48,2.6,0.321,1,18,2
40.13,7.19,0.032,1,21,2
1.0,2.14,0.011,0,21,0
116.92,30.39,5.193,1,18,1
24.5,1.0,0.348,1,5,2
171.01,16.81,2.072,1,11,1
134.98,11.72,5.098,1,14,1
20.1,1.98,0.103,0,19,0
60.05,10.97,2.483,1,9,2
17.85,1.98,0.167,0,9,0
83.59,11.34,2.519,1,3,1
11.26,2.71,0.175,0,10,0
99.75,29.19,2.292,1,5,1
123.17,19.05,3.004,1,13,1
81.63,17.95,2.41,1,13,2
5.74,0.12,0.084,0,10,0
85.08,9.23,3.288,1,18,1
105.34,45.5,3.488,1,5,1
63.68,1.0,0.035,1,28,2
63.07,12.36,1.824,1,6,1
62.29,29.91,1.5,1,18,1
28.95,8.09,0.195,1,18,2
40.92,7.54,0.207,1,8,2
37.58,3.32,0.667,0,8,0
13.63,2.23,0.107,0,27,0
123.36,11.47,9.329,1,13,1
122.92,16.06,3.851,1,10,1
121.12,23.47,3.628,1,8,1
29.36,8.15,0.017,1,27,2
125.41,14.79,1.884,1,15,1
3.41,1.32,0.036,0,24,0
45.47,4.84,0.245,1,17,2
10.42,3.4,0.277,0,9,0
48.61,6.92,0.254,1,22,2
14.35,6.13,0.081,0,13,0
28.79,5.45,0.135,1,22,2
7.65,2.52,0.011,0,7,0
16.32,0.58,0.097,0,15,0
10.0,2.47,0.326,1,5,2
137.01,22.25,1.55,1,8,1
4.64,1.22,0.197,0,25,0
7.56,2.69,0.057,0,25,0
32.88,7.7,0.251,1,19,2
17.67,6.34,0.009,0,6,0
11.79,0.42,0.034,0,22,0
103.74,27.52,5.789,1,9,1
157.23,8.0,3.513,1,8,1
9.46,1.76,0.267,0,29,0
14.95,0.85,0.086,0,17,0
34.42,5.25,0.438,0,16,0
153.19,26.82,4.692,1,9,1
50.63,5.17,0.194,1,8,2
15.49,4.17,0.224,1,25,2
27.28,5.82,0.396,0,9,0
60.11,4.76,0.142,1,11,2
37.26,9.42,0.378,1,11,2
22.17,2.02,0.5,0,10,0
147.65,16.44,6.498,1,5,1
3.57,0.64,0.089,0,26,0
30.0,4.81,0.08,0,19,0
117.91,12.35,1.5,1,17,1
4.87,0.82,0.424,0,19,0
7.34,0.1,0.21,0,11,0
17.57,0.69,0.357,0,15,0
10.77,7.51,0.164,0,25,0
11.17,0.1,0.106,0,19,0
18.0,3.06,0.035,0,22,0
34.02,2.79,0.696,1,28,2
73.6,40.92,1.5,1,11,1
122.77,32.69,3.577,1,16,1
135.27,18.11,1.5,1,15,1
10.0,7.53,0.627,1,9,2
118.45,8.0,3.432,1,6,1
47.88,2.75,0.006,1,20,2
1.0,0.27,0.11,0,16,0
126.59,40.23,3.577,1,8,1
51.91,2.94,0.046,1,10,2
1.0,1.29,0.5,0,7,0
111.36,43.2,6.841,1,16,1
180.11,23.14,3.103,1,10,1
1.0,0.79,0.091,0,5,0
139.04,29.16,4.195,1,3,1
20.29,1.76,0.027,0,24,0
8.89,2.9,0.061,0,6,0
3.42,1.21,0.164,0,19,0
2.41,0.81,0.31,0,23,0
140.45,34.44,5.249,1,10,1
73.67,35.69,1.5,1,18,1
108.93,32.62,7.196,1,11,1
57.15,1.85,0.418,1,21,2
10.99,9.64,0.659,1,19,2
54.01,8.93,0.003,1,26,2
1.0,1.85,0.076,0,21,0
10.7,0.22,0.138,0,23,0
1.48,0.3,0.114,0,22,0
144.62,47.89,5.218,1,3,1
30.35,7.14,0.084,1,25,2
1.0,0.22,0.118,0,26,0
32.23,3.52,0.055,1,10,2
4.43,6.08,0.012,0,23,0
118.52,13.22,1.752,1,15,1
487.1,37.79,12.557,1,9,1
22.75,2.27,0.023,1,9,2
37.69,8.26,0.553,1,8,2
124.77,36.31,5.693,1,13,1
113.57,35.87,4.85,1,5,1
133.02,15.77,3.912,1,6,1
152.95,22.87,2.915,1,13,1
12.66,0.83,0.028,0,9,0
31.87,7.87,0.202,1,8,2
8.78,0.12,0.248,0,6,0
110.3,34.66,5.688,1,12,1
60.0,29.83,3.32,1,15,1
54.38,1.0,0.052,1,28,2
3.17,2.71,0.075,0,25,0
10.25,0.53,0.278,0,9,0
1.0,2.78,0.058,0,15,0
42.79,3.97,0.349,1,25,2
119.33,14.95,5.802,1,17,1
11.13,0.14,0.019,0,6,0
3.1,0.38,0.316,0,15,0
35.6,6.96,0.585,0,7,0
16.22,3.44,0.178,0,19,0
24.5,5.02,0.002,1,24,2
10.49,3.91,0.086,0,18,0
88.11,23.9,2.447,1,8,1
1.0,5.4,0.15,0,16,0
416.37,84.16,13.046,1,5,1
1.0,0.12,0.198,0,14,0
50.32,2.74,0.311,1,26,2
7.64,0.46,0.019,0,18,0
25.0,4.75,0.472,0,18,0
110.66,8.0,5.654,1,10,1
10.5,0.6,0.262,0,13,0
48.63,4.91,0.228,1,15,2
95.06,26.18,5.376,1,11,1
7.19,0.93,0.019,0,12,0
12.82,0.74,0.123,0,19,0
24.79,5.52,0.188,1,16,2
29.86,6.76,0.537,0,5,0
37.21,5.51,0.366,1,15,2
76.96,20.33,2.731,1,8,1
2.47,0.36,0.017,0,14,0
16.4,10.3,0.44,1,7,2
40.46,4.2,0.241,1,7,2
87.55,10.17,1.312,1,7,2
1.0,7.09,0.081,0,7,0
103.09,33.86,7.391,1,5,1
114.68,33.14,2.238,1,16,1
1.0,0.97,0.014,0,18,0
1.65,0.1,0.5,0,9,0
36.07,7.27,0.211,1,29,2
120.76,13.34,3.392,1,16,1
20.2,7.43,0.103,1,19,2
20.8,7.35,0.023,1,20,2
29.34,6.44,0.106,1,6,2
1.36,3.58,0.492,0,29,0
102.51,32.26,3.226,1,9,1
126.37,24.73,3.997,1,4,1
4.33,0.58,0.226,0,26,0
13.83,0.75,0.282,0,9,0
49.87,8.11,0.449,1,29,2
92.92,28.83,4.475,1,4,1
168.96,16.13,6.962,1,8,1
10.0,1.0,1.295,1,14,2
28.85,4.69,0.558,1,17,2
94.9,28.96,1.5,1,5,1
5.86,4.55,0.166,0,26,0
4.44,5.28,0.249,0,24,0
31.89,5.39,0.417,0,6,0
123.52,25.01,3.807,1,15,1
60.88,15.86,1.599,1,13,1
14.88,8.0,0.014,0,7,0
90.24,38.46,1.5,1,19,1
1.0,1.22,0.134,0,5,0
19.22,0.13,0.088,0,16,0
10.0,7.39,0.024,1,22,2
43.55,8.22,0.67,1,5,2
42.32,4.59,0.004,1,11,2
127.58,36.97,4.102,1,19,1
56.26,1.0,0.07,1,18,2
6.88,0.56,0.121,0,7,0
21.13,8.18,0.881,1,25,2
41.37,6.83,0.37,1,9,2
10.0,4.75,0.262,1,28,2
137.76,11.86,3.871,1,10,1
10.0,9.12,0.02,1,11,2
97.84,24.02,4.491,1,17,1
4.46,1.87,0.232,0,16,0
37.24,3.24,0.057,1,11,2
36.14,8.62,0.171,1,16,2
1.47,0.31,0.026,0,22,0
2.4,0.26,0.382,0,28,0
50.3,10.34,1.051,1,8,1
86.0,15.68,1.793,1,11,1
142.34,46.91,3.114,1,18,1
52.05,2.14,0.147,1,28,2
74.92,24.12,4.079,1,8,1
38.86,7.72,0.611,0,5,0
53.91,6.65,0.114,1,16,2
31.94,6.78,0.569,0,14,0
23.23,7.53,0.105,1,28,2
130.1,34.18,4.806,1,8,1
41.75,6.06,0.056,1,5,2
79.83,12.38,1.411,1,7,1
142.1,22.74,3.832,1,8,1
37.27,11.79,0.082,1,8,2
7.79,7.58,0.106,0,11,0
11.54,2.22,0.143,0,13,0
1.09,2.26,0.108,0,21,0
116.31,27.98,6.441,1,8,1
113.03,42.59,3.233,1,5,1
126.86,25.86,5.561,1,13,1
35.5,4.79,1.481,1,19,2
22.71,5.6,0.091,0,8,0
8.82,1.89,0.0,0,29,0
31.66,6.46,0.075,1,8,2
33.53,4.92,0.534,1,14,2
20.4,6.92,0.102,0,13,0
2.51,0.69,0.013,0,7,0
6.22,1.64,0.1,0,9,0
169.52,41.28,4.785,1,14,1
2.22,1.03,0.054,0,28,0
62.26,36.15,1.966,1,10,1
122.06,13.63,6.677,1,17,1
116.92,27.9,4.213,1,10,1
7.15,1.19,0.07,0,25,0
48.11,5.05,0.806,1,5,2
125.23,33.63,3.935,1,6,1
81.56,11.43,1.472,1,11,2
30.98,9.23,0.206,1,28,2
23.7,6.93,0.291,1,19,2
5.87,7.19,0.357,0,6,0
1.23,1.75,0.189,0,27,0
14.77,0.21,0.031,0,10,0
49.94,12.59,0.163,1,12,2
32.17,4.76,0.196,1,22,2
38.79,8.81,0.3,1,27,2
117.07,33.77,2.05,1,4,1
80.0,15.7,1.199,1,14,1
106.33,26.57,7.224,1,11,1
36.46,7.09,0.618,0,9,0
70.04,1.34,0.037,1,6,2
24.41,7.62,0.105,1,24,2
29.2,4.12,0.251,1,17,2
18.17,0.1,0.247,0,21,0
138.14,44.99,1.783,1,14,1
2.26,3.65,0.061,0,11,0
128.55,28.83,3.322,1,8,1
2.27,2.3,0.075,0,8,0
40.39,9.97,0.605,1,20,2
20.07,5.4,0.764,0,18,0
33.02,2.27,0.2,1,10,2
68.88,3.82,0.025,1,8,2
25.06,10.82,0.031,1,28,2
48.33,4.54,0.13,1,9,2
63.88,6.58,0.028,1,23,2
36.68,6.74,0.588,1,21,2
1.32,0.26,0.049,0,19,0
31.53,7.19,0.34,1,20,2
25.37,6.75,0.021,0,24,0
106.09,33.57,2.598,1,15,1
29.96,6.75,1.144,1,21,2
151.24,41.69,4.87,1,4,1
127.19,24.57,4.252,1,15,1
10.0,6.36,0.261,1,9,2
106.89,31.19,1.869,1,4,1
91.41,41.34,4.777,1,16,1
129.95,8.0,1.5,1,19,1
1.01,3.39,0.191,0,25,0
111.0,22.78,5.712,1,18,1
133.07,35.26,2.206,1,5,1
26.28,10.51,0.489,1,12,2
9.71,2.68,0.406,0,19,0
42.01,7.74,0.247,1,26,2
69.54,18.25,1.5,1,5,1
2.91,0.98,0.001,0,13,0
45.07,8.16,0.174,1,12,2
137.34,18.2,5.992,1,3,1
77.67,34.89,1.5,1,15,1
187.85,30.64,8.0,1,4,1
149.54,43.6,3.781,1,12,1
37.2,10.87,0.199,1,28,2
137.84,44.82,4.356,1,3,1
10.16,0.28,0.297,0,25,0
31.31,3.59,0.001,1,5,2
16.72,4.66,0.265,1,21,2
32.73,6.16,0.073,1,17,2
40.82,2.22,1.074,1,17,2
264.11,69.73,9.88,1,7,1
41.25,5.62,0.063,1,9,2
74.04,31.84,2.168,1,18,1
116.5,15.1,1.5,1,4,1
50.91,8.59,0.147,1,19,2
1.0,0.83,0.046,0,24,0
86.85,8.0,4.791,1,5,1
6.66,0.15,0.159,0,19,0
90.98,44.49,5.548,1,5,1
37.03,2.39,0.22,1,12,2
197.42,31.57,8.322,1,8,1
19.61,2.66,0.101,1,14,2
38.56,7.34,0.426,1,19,2
30.5,8.1,0.142,1,28,2
9.11,0.65,0.152,0,11,0
198.34,46.2,1.5,1,8,1
1.0,1.58,0.018,0,19,0
41.61,3.83,0.198,1,9,2
15.34,2.0,0.014,0,15,0
45.37,7.21,0.471,1,26,2
89.9,32.7,5.715,1,3,1
119.53,10.19,1.5,1,11,1
93.07,11.02,2.455,1,6,1
111.43,14.2,2.717,1,9,1
10.0,7.48,0.341,1,26,2
14.2,0.83,0.014,0,12,0
57.11,11.02,1.765,1,11,2
6.27,0.81,0.306,0,12,0
136.77,21.47,3.924,1,16,1
34.37,10.7,0.173,1,20,2
10.0,7.61,0.238,1,23,2
135.48,30.63,7.197,1,5,1
147.22,25.99,2.818,1,19,1
75.13,12.38,1.724,1,6,1
36.0,5.22,0.319,1,16,2
48.96,12.81,0.132,1,16,2
4.01,1.03,0.098,0,19,0
131.56,14.79,3.871,1,14,1
2.43,1.0,0.191,0,16,0
50.18,7.28,0.293,1,5,2
3.09,2.76,0.009,0,18,0
10.63,0.1,0.092,0,15,0
62.35,14.39,1.22,1,10,2
57.47,13.23,1.219,1,7,1
12.7,3.95,0.5,0,29,0
62.79,11.32,1.246,1,7,2
104.16,8.0,4.869,1,10,1
53.21,15.55,2.014,1,6,2
23.96,9.98,0.276,1,23,2
107.92,20.11,1.5,1,10,1
136.44,30.83,1.665,1,11,1
25.04,4.81,0.051,1,26,2
19.09,4.59,0.632,1,12,2
6.58,5.3,0.035,0,21,0
20.75,0.6,0.301,0,28,0
182.36,12.76,6.533,1,18,1
42.64,2.64,0.24,1,23,2
21.56,8.91,0.251,1,26,2
25.93,7.29,0.085,1,13,2
23.42,0.54,0.022,0,26,0
9.85,0.11,0.044,0,21,0
21.06,0.1,0.072,0,20,0
176.79,27.92,5.592,1,4,1
6.51,0.31,0.12,0,9,0
49.74,5.36,0.353,1,23,2
104.04,39.05,6.058,1,14,1
80.67,23.23,1.5,1,11,1
39.22,8.28,0.16,1,22,2
3.97,0.72,0.075,0,28,0
4.43,8.0,0.143,0,28,0
1.88,0.54,0.062,0,20,0
40.38,3.44,0.007,1,8,2
30.22,5.72,0.068,1,28,2
183.16,45.49,4.498,1,11,1
61.84,10.99,0.165,1,22,2
39.81,6.09,0.026,1,12,2
27.02,8.59,0.032,1,16,2
155.22,8.0,1.5,1,11,1
60.0,19.63,4.401,1,19,1
178.87,19.14,5.106,1,18,1
1.11,0.13,0.14,0,25,0
43.86,2.36,0.51,1,29,2
12.16,2.35,0.105,0,6,0
100.14,29.37,1.5,1,6,1
34.53,3.78,0.232,1,23,2
168.32,8.0,5.879,1,18,1
1.4,0.35,0.205,0,9,0
20.91,5.65,0.146,1,9,2
49.35,8.34,0.304,1,29,2
160.53,9.29,6.952,1,11,1
10.34,6.34,0.118,0,23,0
46.94,3.19,0.054,1,7,2
206.55,73.2,13.106,1,9,1
41.18,8.44,0.011,1,26,2
1.0,0.58,0.041,0,23,0
140.14,23.07,7.183,1,8,1
43.61,8.85,0.026,1,13,2
77.16,20.5,5.657,1,9,1
64.09,14.0,2.165,1,7,2
110.6,17.52,2.773,1,6,1
134.15,38.54,2.86,1,3,1
1.79,8.0,0.008,0,12,0
61.11,8.21,1.042,1,13,2
131.93,29.5,2.435,1,6,1
60.0,42.77,3.187,1,8,1
173.88,16.14,5.694,1,10,1
15.81,2.99,0.234,0,21,0
46.16,7.58,0.008,1,18,2
297.46,76.51,14.665,1,5,1
3.05,0.23,0.139,0,21,0
3.3,1.57,0.012,0,17,0
69.64,34.23,6.002,1,7,1
8.03,2.33,0.18,0,28,0
4.06,0.8,0.5,0,20,0
62.06,14.6,0.739,1,25,2
7.54,0.44,0.019,0,25,0
9.47,2.03,0.024,0,16,0
9.23,4.55,0.013,0,24,0
69.67,10.59,0.132,1,29,2
128.08,13.27,3.285,1,12,1
31.33,4.81,0.459,0,15,0
46.02,4.4,0.023,1,9,2
36.27,4.83,0.318,1,17,2
28.64,5.41,0.525,0,17,0
169.46,16.7,3.364,1,4,1
89.97,25.93,3.759,1,18,1
95.23,20.3,3.744,1,10,1
60.0,35.01,4.03,1,10,1
312.28,57.55,8.237,1,9,1
14.97,6.51,0.01,1,7,2
60.0,32.05,9.231,1,3,1
85.68,40.85,6.918,1,12,1
1.6,2.09,0.264,0,9,0
49.02,8.81,0.135,1,19,2
8.64,0.37,0.038,0,11,0
161.89,37.66,1.5,1,18,1
42.18,6.81,0.177,1,12,2
132.92,8.61,1.5,1,16,1
61.54,13.6,1.814,1,11,2
29.79,3.32,0.011,0,28,0
147.94,38.15,5.187,1,17,1
13.81,10.35,0.107,1,17,2
31.65,4.21,0.04,1,28,2
27.43,8.56,0.009,1,10,2
77.53,15.91,1.954,1,12,2
104.91,21.16,5.412,1,19,1
25.03,8.28,0.144,1,23,2
9.88,0.38,0.032,0,14,0
14.44,1.36,0.248,0,14,0
311.88,90.56,9.455,1,7,1
42.32,5.15,0.282,1,22,2
6.98,4.12,0.1,0,11,0
87.44,12.29,1.5,1,10,1
6.7,0.48,0.134,0,6,0
10.0,1.0,0.417,1,21,2
11.72,1.26,0.316,0,8,0
19.67,0.29,0.001,0,6,0
28.39,9.49,0.064,1,14,2
30.61,8.46,0.004,1,7,2
101.49,31.89,1.5,1,7,1
34.14,4.35,0.414,1,6,2
22.88,9.01,0.019,1,24,2
134.28,26.0,8.651,1,14,1
19.78,8.12,0.237,1,7,2
108.92,25.81,1.5,1,10,1
40.06,7.97,0.389,1,16,2
50.83,12.6,1.868,1,6,1
68.23,26.5,1.5,1,12,1
25.54,1.61,0.007,1,5,2
101.67,26.2,2.352,1,9,1
125.29,24.01,5.319,1,13,1
30.12,7.24,0.051,1,15,2
1.22,0.41,0.187,0,26,0
11.7,2.9,0.17,0,5,0
5.67,0.2,0.092,0,16,0
105.21,23.4,2.567,1,12,1
37.8,6.46,0.262,1,20,2
139.57,27.42,4.807,1,18,1
55.42,8.93,0.312,1,17,2
84.24,19.66,5.889,1,14,1
23.24,8.03,0.329,1,23,2
134.97,23.95,4.502,1,3,1
31.34,8.91,1.004,1,14,2
383.4,99.52,13.647,1,4,1
82.86,23.58,4.763,1,19,1
30.0,1.81,0.055,0,25,0
26.83,0.16,0.086,0,26,0
6.82,0.53,0.049,0,28,0
135.25,16.29,2.38,1,16,1
135.25,12.07,3.487,1,3,1
29.18,6.43,0.401,1,14,2
326.99,45.42,7.561,1,4,1
21.36,8.0,0.049,0,7,0
40.94,1.85,0.53,1,7,2
281.3,58.4,8.421,1,3,1
182.62,30.46,6.702,1,9,1
1.13,2.2,0.07,0,10,0
77.41,11.73,1.219,1,12,2
27.53,2.19,0.438,1,11,2
111.66,32.14,3.971,1,7,1
147.44,33.16,2.58,1,11,1
2.03,1.46,0.013,0,25,0
129.05,27.8,5.801,1,12,1
151.5,30.74,1.816,1,15,1
83.32,12.99,4.885,1,12,1
17.59,5.38,0.344,1,15,2
50.01,2.1,0.344,1,10,2
3.02,2.91,0.07,0,6,0
78.39,8.54,2.242,1,18,1
119.85,8.0,6.882,1,16,1
1.47,2.25,0.117,0,11,0
123.47,11.19,2.757,1,17,1
15.85,2.39,0.115,0,26,0
25.88,0.63,0.103,0,25,0
6.61,0.18,0.2,0,20,0
1.79,0.74,0.025,0,16,0
178.84,24.13,5.198,1,4,1
34.97,4.35,0.807,1,8,2
34.4,1.82,0.022,1,26,2
1.8,0.36,0.489,0,25,0
55.47,6.85,0.389,1,24,2
20.87,5.15,0.174,1,15,2
24.06,0.1,0.291,0,10,0
121.46,25.46,2.751,1,18,1
46.93,7.9,0.214,1,16,2
20.19,0.18,0.25,0,21,0
168.99,44.77,1.866,1,10,1
101.72,19.14,3.239,1,5,1
39.4,14.01,0.029,1,16,2
25.93,6.9,0.395,1,16,2
3.19,2.12,0.371,0,24,0
48.23,5.58,0.655,1,20,2
45.11,4.59,0.274,1,17,2
4.99,3.63,0.036,0,17,0
37.14,6.29,0.224,1,11,2
112.23,20.25,7.152,1,17,1
158.1,39.58,4.036,1,9,1
131.0,19.69,5.441,1,14,1
151.2,8.0,3.097,1,18,1
31.45,1.54,0.185,1,20,2
2.18,0.27,0.005,0,10,0
148.28,37.16,1.5,1,18,1
82.46,8.69,1.5,1,7,1
33.25,8.09,0.011,1,7,2
162.31,27.89,2.916,1,6,1
96.75,24.5,1.5,1,19,1
26.32,0.1,0.014,0,5,0
74.23,29.43,5.242,1,5,1
155.38,38.17,1.5,1,10,1
24.97,0.55,0.5,0,7,0
55.55,5.88,0.255,1,28,2
5.34,0.1,0.056,0,20,0
11.09,0.25,0.402,0,15,0
51.63,2.42,0.174,1,18,2
27.27,5.7,0.584,0,15,0
169.66,34.99,4.229,1,17,1
42.15,4.05,0.575,1,22,2
3.72,1.99,0.008,0,5,0
185.76,27.51,1.5,1,8,1
21.09,5.3,0.434,0,14,0
3.76,4.93,0.03,0,17,0
66.72,4.62,0.085,1,17,2
47.71,7.65,0.625,1,10,2
3.55,1.41,0.007,0,25,0
34.99,4.39,0.177,1,16,2
191.26,41.32,2.805,1,7,1
124.74,41.95,5.428,1,6,1
38.3,6.49,0.372,1,17,2
43.62,8.8,0.18,1,21,2
12.65,0.73,0.469,0,12,0
53.11,4.95,0.168,1,8,2
6.23,0.27,0.182,0,12,0
121.65,11.19,1.5,1,16,1
465.34,50.06,9.236,1,9,1
7.79,0.36,0.109,0,9,0
21.11,7.6,0.006,1,14,2
62.07,28.89,2.146,1,19,1
9.5,2.0,0.008,0,22,0
103.95,8.0,2.786,1,18,1
60.0,15.7,3.469,1,18,1
48.86,4.77,0.149,1,12,2
55.19,5.79,0.521,1,16,2
4.92,1.32,0.32,0,22,0
121.18,14.75,3.394,1,11,1
143.52,22.35,1.5,1,19,1
28.47,4.33,0.1,1,9,2
60.0,17.13,3.996,1,11,1
7.75,1.23,0.466,0,23,0
75.13,22.44,7.639,1,8,1
35.87,6.71,0.212,1,13,2
21.59,7.41,0.28,0,24,0
1.0,0.53,0.217,0,17,0
30.0,3.54,0.066,0,9,0
23.92,3.14,0.575,0,18,0
6.59,0.84,0.22,0,25,0
54.98,10.31,1.768,1,6,2
9.86,0.25,0.22,0,17,0
